task_config,seed,round,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,sigma_decomp,sigma_ihm,sigma_pheno,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc
ihm_decomp,42,54,0.5116447707451066,0.32125830106990305,1.171798396839325,0.7256559302713153,5.5,1.0853973627090454,0.5682896971702576,1.0,0.7867697285337759,0.43323518594128985,0.6978576241310268,0.1926779567816014,0.5040085576052475
ihm_decomp,42,55,0.5080828667988423,0.3215079949152001,1.1626729022988065,0.7252128925906519,5.5,1.0792412757873535,0.5682443976402283,1.0,0.7985420394454051,0.448737542152346,0.7075673437498338,0.20936271036463835,0.5052293088861286
ihm_decomp,42,56,0.5101531090694744,0.32073619818583327,1.1703358758484952,0.7258889729799662,5.6,1.0829647779464722,0.5667669773101807,1.0,0.7904508665127237,0.4388889077666987,0.7150651802982744,0.21590050281349893,0.501861324823742
ihm_decomp,42,57,0.5047715433820367,0.3200422222177014,1.1601882071994798,0.7278227194427923,5.6,1.0814170837402344,0.5673874020576477,1.0,0.7927300232247403,0.4598305855206081,0.7106094812931958,0.22002100094326066,0.5047739045331207
ihm_decomp,42,58,0.5102584583269977,0.3230787524099433,1.1620563396199821,0.7275287175803206,5.5,1.0817451477050781,0.5691943168640137,1.0,0.7950391688408622,0.44197899862391576,0.7136313946891388,0.22079580839985785,0.5032332231341987
ihm_decomp,42,59,0.5085910785146155,0.32071498433315077,1.166702718193354,0.7295855796493297,5.5,1.0788285732269287,0.568168580532074,1.0,0.7932423336698755,0.462751131574609,0.7049706696640983,0.21535016708385998,0.4997771784122509
ihm_decomp,123,1,0.8105964107544662,0.38799717169921993,1.319531421734256,0.7153332379187038,5.6,1.073530912399292,0.8937292098999023,1.0,0.6567924034773801,0.2482447458892343,0.6114185536328423,0.13261713016861376,0.4968108353071063
ihm_decomp,123,2,0.7418209452295929,0.37739515460734807,1.3244545035487179,0.7156530282903446,5.6,1.1183180809020996,0.8090276122093201,1.0,0.6710183898624176,0.29008336224499964,0.6121668470873503,0.14180789404467006,0.5022392044922139
ihm_decomp,123,3,0.6784822805479624,0.37473418300068534,1.2749414610550394,0.7157637682544092,5.6,1.1248233318328857,0.7419344782829285,1.0,0.6999526841735224,0.3161089986696532,0.5397564161107686,0.1143910284057787,0.5021324622566471
ihm_decomp,123,4,0.6681598223843429,0.371433369067038,1.321581368623342,0.7149673135520069,5.5,1.1393879652023315,0.6920335292816162,1.0,0.6973565614056133,0.32194515007823316,0.6628485605196968,0.16948103295253886,0.49546349431201925
ihm_decomp,123,5,0.6291773042043745,0.3679927111192562,1.2676119822602085,0.7218867051028789,5.5,1.129532814025879,0.6564196944236755,1.0,0.7047417455541449,0.31938026426239685,0.6067600809391669,0.14587114042470448,0.4990086226822228
ihm_decomp,123,6,0.6150849358743976,0.3666601545425482,1.2534235934503213,0.7234153885508209,5.5,1.120662808418274,0.6335338950157166,1.0,0.7169255708721107,0.32457814633023174,0.685870026855539,0.1761976021102753,0.4971193113085252
