round,seed,epsilon_level,mode,val_ihm_auroc,val_ihm_auprc,val_decomp_auroc,val_decomp_auprc,val_pheno_macro_auroc,epsilon_ihm,epsilon_decomp,epsilon_pheno,train_loss,ihm_loss,decomp_loss,pheno_loss,elapsed_s,grad_sim_ihm_decomp,grad_sim_ihm_pheno,grad_sim_decomp_pheno,sigma_decomp,sigma_ihm,sigma_pheno
35,42,5.0,uniform,0.7735987684556713,0.4302923784317073,0.5189755724232041,0.1168236952904011,0.5576890311150566,2.8632242896935765,2.8632242896935765,2.8632242896935765,0.7105745224192673,0.3398614699533412,1.3589053505372792,0.4464191100743139,6.1,,,,1.1642670631408691,0.5826165676116943,0.6673557162284851
36,42,5.0,uniform,0.7771182995624952,0.4231654285502394,0.5075239150543231,0.1066549606814873,0.5636476948564897,2.9038777873183865,2.9038777873183865,2.9038777873183865,0.7043787166801603,0.3388855419564976,1.3467566417814862,0.4461806257739338,6.1,-4.5012162445345894e-05,-0.2329263836145401,-8.176881965482607e-05,1.1596808433532717,0.582257091999054,0.6677887439727783
37,42,5.0,uniform,0.7698193335132668,0.4270281436089407,0.5480089326865863,0.1189621313658897,0.5646506945467621,2.9439728282739113,2.9439728282739113,2.9439728282739113,0.7015740336549334,0.3388826966155564,1.3447121597793943,0.4443829978397319,6.1,,,,1.1612213850021362,0.5812205672264099,0.667726457118988
38,42,5.0,uniform,0.7659249411051244,0.4292072909665028,0.463038241733912,0.0985640344095028,0.5626042823361148,2.983880263416051,2.983880263416051,2.983880263416051,0.7023957801177512,0.3393438545637255,1.3443728099743872,0.4446093781025649,6.1,,,,1.163373351097107,0.582008421421051,0.6656597852706909
39,42,5.0,uniform,0.7720976572001693,0.4155989367711704,0.3777647207843563,0.0831521450959197,0.5661392953559904,3.0233771176369246,3.0233771176369246,3.0233771176369246,0.7025294929872954,0.3374356144640643,1.3525805353597782,0.4445364328190749,6.1,,,,1.1628727912902832,0.5803212523460388,0.6653809547424316
40,42,5.0,uniform,0.7727490828393495,0.4235010163193786,0.5833277450820727,0.1298865690136278,0.5616478510928831,3.0625555422981012,3.0625555422981012,3.0625555422981012,0.7030401108827132,0.3391976633056282,1.347184830097132,0.4444270458023621,6.1,,,,1.1646441221237185,0.5815954208374023,0.6676779985427856
41,42,5.0,uniform,0.7734000919659727,0.4197926058453766,0.3881774956331808,0.0825102551989236,0.5677601481286377,3.101473854699051,3.101473854699051,3.101473854699051,0.7047339180671492,0.3390364424695614,1.3502895902337986,0.4451163403331973,6.1,-1.8227752661914565e-05,-0.1791372150182724,-6.243983079912141e-06,1.1626564264297483,0.5820923447608948,0.6672371625900269
42,42,5.0,uniform,0.7754147632042809,0.4230083176741832,0.4708596646410586,0.0984513671243074,0.5665943992332041,3.1399374350887936,3.1399374350887936,3.1399374350887936,0.702338724938022,0.3380129048397447,1.3491648911909244,0.4447038146345896,6.1,,,,1.1608268022537231,0.581360399723053,0.6667412519454956
43,42,5.0,uniform,0.766827107303631,0.4194724254805001,0.5120179334966167,0.1098494996709033,0.5690230910578705,3.1783106175939406,3.1783106175939406,3.1783106175939406,0.703096002600599,0.3368239221224097,1.3576277122226863,0.4441660256104698,6.1,,,,1.1643871068954468,0.5827101469039917,0.6663799285888672
44,42,5.0,uniform,0.7818232254065995,0.4275055044002533,0.5095170580039192,0.1087875813669582,0.5698995192817179,3.216071334910466,3.216071334910466,3.216071334910466,0.7014206805343711,0.3388484199104351,1.3455232217842834,0.4440050583218903,6.2,,,,1.1617811918258667,0.5820407867431641,0.6681506633758545
45,42,5.0,uniform,0.7707685656307166,0.4260514218264045,0.4710581806144096,0.1002344772183645,0.5666155318569004,3.2538320522269917,3.2538320522269917,3.2538320522269917,0.706367180076749,0.3389632453304191,1.356647253036499,0.4446077454818908,6.1,,,,1.1637121438980105,0.5828996896743774,0.665223240852356
46,42,5.0,uniform,0.7738486759898838,0.4320286238443602,0.449397054299707,0.0901923146949337,0.5681570588094675,3.291012766567848,3.291012766567848,3.291012766567848,0.7060142622764454,0.3397085578811221,1.354171239392726,0.4441163694754438,6.1,0.0011619653087109,-0.1577153354883194,-0.0004236779059283,1.1613088846206665,0.5826863050460815,0.6673293113708496
47,42,5.0,uniform,0.7740881707101706,0.4329330997064586,0.5422482439585681,0.1156666661068262,0.5696959256968455,3.328080926226749,3.328080926226749,3.328080926226749,0.7041714666451949,0.3400018525566076,1.3457618704529308,0.4448796847761979,6.1,,,,1.1580421924591064,0.5830622911453247,0.6666157841682434
48,42,5.0,uniform,0.7731864210242211,0.4372343453077431,0.5449614729991665,0.1209729287604303,0.5690717745860749,3.36482637823524,3.36482637823524,3.36482637823524,0.7039218871614298,0.3357364746811088,1.3651281537968,0.4438386985047935,6.2,,,,1.1646076440811155,0.5819814205169678,0.663970410823822
49,42,5.0,uniform,0.7743993055902649,0.4300703145919603,0.582367098079664,0.1416057964976287,0.5664140878042478,3.4012109838161075,3.4012109838161075,3.4012109838161075,0.7023293683102038,0.336102172146718,1.3574134155652409,0.4445373130937851,6.1,,,,1.165052890777588,0.5789167881011963,0.6670997142791748
50,42,5.0,uniform,0.7861953577176445,0.4308234879429333,0.4649978551759447,0.0970564013730751,0.5633964640178082,3.437585297514076,3.437585297514076,3.437585297514076,0.6999418822698719,0.335342227371499,1.3523807905646912,0.4450271408110206,6.1,,,,1.1634773015975952,0.5779350996017456,0.6670823693275452
51,42,5.0,uniform,0.7732355695059495,0.4392822909442352,0.4832102321412795,0.1150536181181104,0.5652803525632341,3.4732943282812485,3.4732943282812485,3.4732943282812485,0.7025128040771818,0.3367798350523653,1.3574360830294514,0.4437944852629082,6.1,3.228905552532524e-05,-0.2885419130325317,3.9314370951615274e-05,1.1630743741989136,0.5789155960083008,0.6668164134025574
52,42,5.0,uniform,0.7783445125303637,0.4417168884401887,0.5598682662902846,0.1190899875090439,0.5724201913298833,3.509003359048421,3.509003359048421,3.509003359048421,0.6988944861566135,0.3373283819990907,1.346362500732122,0.443482249584781,6.1,,,,1.1591203212738037,0.5810783505439758,0.6648668050765991
53,42,5.0,uniform,0.7799722436032003,0.4301856900038879,0.4748432894682221,0.0977692383290918,0.5704975585923246,3.5444114058310165,3.5444114058310165,3.5444114058310165,0.6994591110658437,0.3362790664991437,1.3544600548702557,0.4427162572806579,6.1,,,,1.161360740661621,0.5798103213310242,0.6658685207366943
54,42,5.0,uniform,0.7826554174955267,0.4379711862512853,0.5065675257671605,0.1046546348804821,0.5722174326059488,3.579452024855013,3.579452024855013,3.579452024855013,0.6988728341837638,0.3356779343306237,1.353286600529367,0.4433449402646727,6.1,,,,1.164168357849121,0.5809786915779114,0.6654310822486877
55,42,5.0,uniform,0.7722188623542623,0.424919212618824,0.5546711926179734,0.1176740998787646,0.5600549251436702,3.614492643879008,3.614492643879008,3.614492643879008,0.6988336505067401,0.3365734064032417,1.3484254575712713,0.4437499348253141,6.1,,,,1.1613229513168335,0.5808807015419006,0.6665576696395874
56,42,5.0,uniform,0.7806095078154416,0.426803596714832,0.5374013673652513,0.111058950497568,0.5673094129889976,3.6490295733241953,3.6490295733241953,3.6490295733241953,0.6988073124115124,0.3351789052439569,1.351670798255887,0.4445186547577121,6.1,0.000455115456134,0.0804061964154243,-8.507106394972652e-05,1.16692316532135,0.5793983340263367,0.6663342118263245
57,42,5.0,uniform,0.7740894202478418,0.4370540585668668,0.4628615465511975,0.1000419747917205,0.5719734390871696,3.6834082851958767,3.6834082851958767,3.6834082851958767,0.6964728040986706,0.3353947641807873,1.345810176243428,0.4440499722437046,6.1,,,,1.1646857261657717,0.5808366537094116,0.6673189997673035
58,42,5.0,uniform,0.7878326685792924,0.4400127625559507,0.5272813104395985,0.1106401417432488,0.5701095809011172,3.717786997067558,3.717786997067558,3.717786997067558,0.6958222588337144,0.3353665073495765,1.3481987043239143,0.4427486064652688,6.1,,,,1.1621155738830566,0.5808658003807068,0.6674607992172241
59,42,5.0,uniform,0.7826562505206407,0.4301870502800186,0.6119534291106379,0.141807988255476,0.5674352015529214,3.7515551640246745,3.7515551640246745,3.7515551640246745,0.6966085963634424,0.3344620786379518,1.351799606235787,0.443451790049607,6.1,,,,1.1602609157562256,0.5796948075294495,0.6666069626808167
60,42,5.0,uniform,0.7878709877345382,0.4341878399052808,0.4985890996103127,0.1048549043731905,0.5719476141101779,3.7852779355784065,3.7852779355784065,3.7852779355784065,0.6919378948003444,0.3330940320502202,1.3439874500686946,0.4436682647492688,6.1,,,,1.161940574645996,0.5781528949737549,0.6652917265892029
61,42,5.0,uniform,0.7839082872670445,0.4220069898549355,0.3869129542050792,0.0887611454439122,0.5663730477736528,3.819000707132139,3.819000707132139,3.819000707132139,0.698010456874381,0.3339217444434437,1.356988068751373,0.4437079212290751,6.1,0.00034223755938,0.0608855970203876,0.0005193427787162,1.1651813983917236,0.5779680013656616,0.6656906604766846
62,42,5.0,uniform,0.7858534009083307,0.4272082212235886,0.6677891068484285,0.2028014855755477,0.568684884223589,3.852110234870804,3.852110234870804,3.852110234870804,0.6980996105868743,0.3357972786416133,1.3498509445565237,0.4436537113252165,6.1,,,,1.1606987714767456,0.5784472823143005,0.6675931811332703
63,42,5.0,uniform,0.7823463651782173,0.4452273281084427,0.6414327850460526,0.1671059269144143,0.5704468039220221,3.8851825885614057,3.8851825885614057,3.8851825885614057,0.6944746686121261,0.3333932622030833,1.3515968408647063,0.443057551914948,6.1,,,,1.163140892982483,0.578217625617981,0.6667954325675964
64,42,5.0,uniform,0.7870721166501727,0.4391202385183391,0.5308189395947293,0.1267411086210298,0.5746017106313929,3.918254942252005,3.918254942252005,3.918254942252005,0.6972966731635765,0.3326919322190847,1.3632405322191496,0.4426794478986982,6.1,,,,1.1696494817733765,0.5763866305351257,0.6651718616485596
65,42,5.0,uniform,0.7910631399715439,0.4226294443777156,0.511068462996729,0.1056483398264107,0.5732941304943641,3.950824383737599,3.950824383737599,3.950824383737599,0.6958487091106098,0.3330636421405592,1.3585868972357704,0.4424073071458975,6.1,,,,1.164026975631714,0.5764271020889282,0.6642406582832336
66,42,5.0,uniform,0.7822538993905588,0.4375528689730018,0.5125384391854565,0.1063644180442771,0.5663336426258975,3.983251470573456,3.983251470573456,3.983251470573456,0.6929774535535205,0.3346238714118191,1.340557828740782,0.443683550998113,6.1,-3.36124467139598e-05,-0.0317611992359161,-0.000906057364773,1.1591088771820068,0.5787000060081482,0.6664204001426697
67,42,5.0,uniform,0.7897594556680696,0.4460815516317298,0.5030666194060275,0.1042255617190596,0.567974881592336,4.015678557409314,4.015678557409314,4.015678557409314,0.6935726447136642,0.3326626017884916,1.3502022558945237,0.4436555940771727,6.1,,,,1.159735083580017,0.5773606896400452,0.6649858355522156
68,42,5.0,uniform,0.7849129155545781,0.4307417321466543,0.4972803843865324,0.102662471429447,0.5640992902115475,4.047835673574337,4.047835673574337,4.047835673574337,0.6979715194244052,0.3338847237773337,1.3596051442050516,0.4428504489394775,6.1,,,,1.1660499572753906,0.5792507529258728,0.6650350093841553
69,42,5.0,uniform,0.7855801686709252,0.4514448750475419,0.4901774509271708,0.1008956004424074,0.568607226622666,4.079622330665873,4.079622330665873,4.079622330665873,0.690200349128923,0.3318030646144042,1.3452195231050383,0.4434282555850832,6.1,,,,1.1605236530303955,0.5775867700576782,0.6651840209960938
70,42,5.0,uniform,0.7877726907710814,0.4507245710862861,0.4987860189404463,0.1037544972191854,0.5714077949446319,4.111408987757408,4.111408987757408,4.111408987757408,0.6899119122319867,0.3307273883095995,1.350602664281187,0.4428756950203508,6.1,,,,1.164454698562622,0.5764302611351013,0.6654676198959351
71,42,5.0,uniform,0.7794524359320385,0.4100425411626603,0.4907873686361793,0.1017973204535234,0.5570836549586938,4.143195644848944,4.143195644848944,4.143195644848944,0.6885981076929767,0.3308445518454089,1.3461156151700748,0.443028128693718,6.2,-0.0001727784110698,0.19282166659832,-2.3050588424666785e-05,1.1639363765716553,0.5732598304748535,0.6670523285865784
72,42,5.0,uniform,0.7829869614909151,0.4310020286903983,0.4811122429537474,0.0992493032911885,0.5706781081859703,4.174442451157659,4.174442451157659,4.174442451157659,0.688967095842528,0.3317771697148485,1.3461016067771412,0.44211643153403,6.1,,,,1.161901354789734,0.57515949010849,0.6650678515434265
73,42,5.0,uniform,0.7973574777332388,0.4368269805242675,0.4968711115084978,0.1021944340382456,0.5702172224011604,4.205593247539385,4.205593247539385,4.205593247539385,0.6948436447886921,0.3330076276345023,1.354294927880233,0.4429831670101032,6.1,,,,1.164328932762146,0.5765489935874939,0.6658238172531128
74,42,5.0,uniform,0.7821930885572338,0.4408123527501199,0.5399522710120909,0.1435419634599703,0.5710715598528049,4.236744043921112,4.236744043921112,4.236744043921112,0.6950104749358897,0.3318821063598691,1.3578155584730955,0.4434916634747035,6.1,,,,1.1647553443908691,0.5751917958259583,0.6651915907859802
75,42,5.0,uniform,0.7930174168890843,0.4414019677133127,0.4886973626647337,0.1108226577142941,0.5689023189508887,4.267869787400988,4.267869787400988,4.267869787400988,0.687291561255809,0.3290418810719486,1.3515472188266604,0.4425304451363576,6.1,,,,1.161897897720337,0.5736863613128662,0.662999153137207
76,42,5.0,uniform,0.7982004991486482,0.4384678405943441,0.4535509877367156,0.0930485833189783,0.5755958271629008,4.29838906088292,4.29838906088292,4.29838906088292,0.6883870248711266,0.3281360817788469,1.3591574313338668,0.4422281731944938,6.1,-0.0001177272133645,-0.2131181359291076,-0.0005818312056362,1.167197346687317,0.5742433071136475,0.6669762134552002
77,42,5.0,uniform,0.7907690821062874,0.4253864384718513,0.5247053927156878,0.1175508441187844,0.5731312175847109,4.328908334364854,4.328908334364854,4.328908334364854,0.6851434161048789,0.3273651179528132,1.3515700406382698,0.4428537097560266,6.1,,,,1.165834665298462,0.572488009929657,0.6656872630119324
78,42,5.0,uniform,0.795156625381942,0.4466991285142428,0.5110966703602347,0.1188106863814957,0.5729833615705751,4.359427607846786,4.359427607846786,4.359427607846786,0.6877467981071972,0.3265720005899538,1.364602318757486,0.4420039221709472,6.1,,,,1.1679824590682983,0.5723885297775269,0.6638076901435852
79,42,5.0,uniform,0.7949167141490983,0.4536245988139575,0.5531841855682613,0.1281849407809758,0.5732104408951433,4.389946881328719,4.389946881328719,4.389946881328719,0.6822921131375576,0.3270311964651383,1.3470219105612242,0.442285963020991,6.2,,,,1.163383722305298,0.5716711282730103,0.665205717086792
80,42,5.0,uniform,0.7927908340580652,0.4410694529703008,0.5048745517424168,0.1142821917333883,0.5666280263275821,4.419858032948598,4.419858032948598,4.419858032948598,0.6950029669630475,0.3309366721903913,1.3636309176553283,0.4428405311430385,6.1,,,,1.1641401052474976,0.5734301805496216,0.664657711982727
81,42,5.0,uniform,0.7744184651678879,0.4352732889160002,0.4884674460414424,0.1161823874957736,0.5760875572081511,4.449749920020235,4.449749920020235,4.449749920020235,0.6809688141512559,0.3268066424730043,1.3444752128363695,0.4422628437067223,6.1,6.908562500029802e-05,0.2061750888824463,6.918948201928288e-05,1.161311388015747,0.5718665719032288,0.6649746298789978
82,42,5.0,uniform,0.7982688072079998,0.4503331017874957,0.5219352167336724,0.1526853960896668,0.5758383802723719,4.4796418070918715,4.4796418070918715,4.4796418070918715,0.6864264643869025,0.3286559311713714,1.3514772539055504,0.4423152022226408,6.1,,,,1.163163185119629,0.573084831237793,0.665528416633606
83,42,5.0,uniform,0.803640986168451,0.458093975353863,0.5678301938005538,0.1568306417459879,0.5696079533341682,4.509533694163509,4.509533694163509,4.509533694163509,0.6825606034312186,0.3269581182424678,1.3482860875962603,0.4422054893324989,6.1,,,,1.1607455015182495,0.5724291801452637,0.6638860702514648
84,42,5.0,uniform,0.7979422613632956,0.439660347890877,0.503026703325595,0.1124688702393027,0.5756864637186394,4.539044599939623,4.539044599939623,4.539044599939623,0.6839427496408271,0.3263857705624343,1.3531950373837,0.4426118805679171,6.1,,,,1.1614993810653689,0.5709649324417114,0.6646878123283386
85,42,5.0,uniform,0.8033985758602649,0.4516025131875802,0.4601616228707432,0.0958737905864851,0.5712473636234512,4.56831306025557,4.56831306025557,4.56831306025557,0.6792117457462711,0.3264360663411919,1.342360878355118,0.4418967351903041,6.1,,,,1.1608582735061646,0.5708670020103455,0.665040135383606
86,42,5.0,uniform,0.7975590698108367,0.4611385786962544,0.434209251802344,0.0922030918760022,0.5777594560266825,4.5975815205715165,4.5975815205715165,4.5975815205715165,0.6815970050715984,0.3259635275498228,1.3509313557866358,0.4418252264047814,6.1,-4.799608177563641e-06,0.0135754188522696,-8.454249837086536e-06,1.1617438793182373,0.5708210468292236,0.6641639471054077
87,42,5.0,uniform,0.7915746173915651,0.4476895839200763,0.4455502085748256,0.0901875047891455,0.5769616044441146,4.626849980887463,4.626849980887463,4.626849980887463,0.6774750880278875,0.3253883628345473,1.339527602018748,0.4427214728172169,6.1,,,,1.157264232635498,0.570921778678894,0.6656418442726135
88,42,5.0,uniform,0.7913147135559843,0.4468771524584738,0.4495194636130333,0.0950914413460995,0.5730480469637207,4.65611844120341,4.65611844120341,4.65611844120341,0.6826019967747567,0.3269731350991403,1.3504807904818172,0.4414911339116409,6.1,,,,1.159760594367981,0.5704389810562134,0.665284276008606
89,42,5.0,uniform,0.7964561445598461,0.445237396236103,0.4580221209595613,0.1009855470766176,0.5757946348704989,4.684807319029149,4.684807319029149,4.684807319029149,0.682586878798414,0.3251752830944207,1.3537386634984911,0.4428661209266779,6.1,,,,1.1611729860305786,0.5714488625526428,0.6671492457389832
90,42,5.0,uniform,0.8017925034403937,0.4638100484817201,0.5823394229305642,0.1282187761351256,0.5733979391256249,4.713456155631052,4.713456155631052,4.713456155631052,0.6806883383786314,0.3259641857386676,1.3476447226178698,0.4421263206994169,6.1,,,,1.1622639894485474,0.570910632610321,0.6659403443336487
91,42,5.0,uniform,0.7942136409528474,0.4531445239201134,0.5709042642082618,0.1246435954432385,0.5729545512232386,4.742104992232955,4.742104992232955,4.742104992232955,0.6828266624279938,0.3256550850306015,1.3558013413150238,0.441744846157632,6.1,-0.0002863805857487,0.1428935080766677,0.0001837253948906,1.1657048463821411,0.5710461139678955,0.6641715168952942
92,42,5.0,uniform,0.8004746577099806,0.4535573817990119,0.512701829008027,0.1174717797128392,0.5776576913671195,4.7707538288348585,4.7707538288348585,4.7707538288348585,0.681784342990692,0.3240752570233491,1.3574949463902604,0.4424345186183546,6.1,,,,1.1643987894058228,0.5698601007461548,0.6656514406204224
93,42,5.0,uniform,0.7923709894005886,0.4423870820947599,0.4634033408162679,0.1007787669697547,0.5746809519337133,4.799402665436762,4.799402665436762,4.799402665436762,0.6830545122446452,0.3265251851107876,1.3518301464584717,0.4420748796785763,6.1,,,,1.16441011428833,0.5711055397987366,0.667614758014679
94,42,5.0,uniform,0.7912426568836197,0.4184358548946507,0.4906484606762741,0.1013769675692044,0.5742497900871953,4.827491653338492,4.827491653338492,4.827491653338492,0.6768025694715925,0.3246670950968713,1.3407951921354735,0.4426819135528465,6.1,,,,1.1596341133117676,0.5710660815238953,0.6646361351013184
95,42,5.0,uniform,0.7925192678708877,0.4408628737158368,0.4646551090986309,0.0961404126729691,0.5735540456980223,4.855524529503852,4.855524529503852,4.855524529503852,0.6829109773625452,0.324788943323506,1.3607351995972046,0.4413941165505538,6.1,,,,1.1641358137130735,0.5703836679458618,0.6650386452674866
96,42,5.0,uniform,0.7918316056392468,0.4315901980866212,0.4734770950886189,0.0983927643701762,0.5722835214333934,4.883557405669213,4.883557405669213,4.883557405669213,0.6837103258834656,0.3271290661205891,1.3517279289174808,0.4418747462820278,6.1,-0.0004665505257435,-0.1538047939538955,6.323345587588847e-05,1.1662027835845947,0.571554958820343,0.6680687069892883
97,42,5.0,uniform,0.8022056838969581,0.452134820160684,0.4746580788550152,0.0985164290856279,0.5741453281449366,4.911590281834573,4.911590281834573,4.911590281834573,0.6799449834761141,0.3238894319950753,1.354669898097692,0.4419764060380677,6.1,,,,1.1649795770645142,0.5710093379020691,0.6640896797180176
98,42,5.0,uniform,0.8008628474131239,0.4421332782896275,0.4824805661909734,0.1010622473380729,0.5745769553772153,4.939623157999933,4.939623157999933,4.939623157999933,0.6776535207787976,0.3223041387429404,1.351962589280574,0.4430014597796977,6.1,,,,1.1599602699279783,0.5684887766838074,0.6654579639434814
99,42,5.0,uniform,0.8016900413513668,0.4484371590883719,0.4527058312603582,0.0938144176137404,0.5737809787390055,4.9673532206901045,4.9673532206901045,4.9673532206901045,0.6805333535483831,0.323683708938709,1.356215865330925,0.4422720523640578,6.1,,,,1.1635713577270508,0.5690385103225708,0.6641263365745544
100,42,5.0,uniform,0.8007370606209034,0.4546488356439438,0.5304107311455064,0.1118504362739423,0.5559577556167938,4.9947736740625315,4.9947736740625315,4.9947736740625315,0.6796875810779338,0.3236242733798173,1.3506622218148676,0.4434012369818041,6.1,,,,1.1625961065292358,0.569303572177887,0.6645702719688416
1,123,5.0,uniform,0.5299193465084585,0.1803485739676789,0.5213662795339079,0.1165521808965852,0.5444780031862311,1.193023746055869,1.193023746055869,1.193023746055869,1.0368579394432134,0.4048328033961583,1.3497727534135875,0.4690350022118164,6.2,-0.1252226382493972,-0.2251423448324203,-0.0514336563646793,1.0808922052383425,0.8937852382659912,0.8895677328109741
2,123,5.0,uniform,0.6333602400445169,0.248726850192839,0.5388154610413732,0.1196150566955797,0.548576363301489,1.2715847966484408,1.2715847966484408,1.2715847966484408,0.914316190642561,0.396557063710221,1.3560841187639527,0.4485308439450493,6.1,,,,1.1292994022369385,0.81015545129776,0.8078327178955078
3,123,5.0,uniform,0.637838999570159,0.2565193556872125,0.504570657316724,0.1046344294991315,0.5428644489643426,1.3388315005414246,1.3388315005414246,1.3388315005414246,0.8404624907210404,0.3912412003008039,1.3456935494747746,0.4494939057327254,6.1,,,,1.149418592453003,0.7443308234214783,0.7492654919624329
4,123,5.0,uniform,0.6479269337011972,0.272939846165019,0.5118588013892925,0.1157374839592515,0.5456957494902103,1.400481547554555,1.400481547554555,1.400481547554555,0.8001251518726349,0.3861232609467735,1.3505048296337043,0.4485286821704765,6.1,,,,1.1574751138687134,0.6961038708686829,0.7101565599441528
5,123,5.0,uniform,0.6443740815898118,0.249939416803979,0.5093451527508567,0.1097550801134408,0.5509368208566261,1.459444305003426,1.459444305003426,1.459444305003426,0.7841610564935676,0.3857327007961065,1.3549633642992078,0.4485661927529297,6.2,,,,1.1610535383224487,0.6634770631790161,0.6878728270530701
6,123,5.0,uniform,0.6580273632089461,0.2736977695753315,0.5265452579164231,0.115303674869605,0.5511023810012171,1.515988477467639,1.515988477467639,1.515988477467639,0.7706891212400911,0.3806293235855852,1.3554826173199317,0.4476849132229668,6.1,-0.0008014942286536,-0.1505139023065567,-0.0004752515815198,1.1622581481933594,0.6420396566390991,0.6762122511863708
7,123,5.0,uniform,0.653491957975549,0.2788160752363888,0.53201695422211,0.113034232827043,0.5452202888231414,1.5708214959267983,1.5708214959267983,1.5708214959267983,0.7652178776316247,0.3794864370573035,1.3514571309610226,0.4476316853641943,6.1,,,,1.1637089252471924,0.6284824013710022,0.6710478663444519
8,123,5.0,uniform,0.6660602243836448,0.2757078511368596,0.5033151635335205,0.104415077053531,0.5483061197629956,1.6244901697491207,1.6244901697491207,1.6244901697491207,0.7649549100076267,0.3799009966668083,1.3490760776673862,0.4483634105936409,6.1,,,,1.1600050926208496,0.6211222410202026,0.6697916984558105
9,123,5.0,uniform,0.6761190026356914,0.2958392980214256,0.5211012367598361,0.111838513034106,0.550700945497436,1.677179403980337,1.677179403980337,1.677179403980337,0.7617240061405964,0.3765904739434021,1.3514694561083764,0.4486784538067064,6.1,,,,1.1610047817230225,0.6179262399673462,0.6697275638580322
10,123,5.0,uniform,0.69022461689175,0.2982141006094768,0.5309945703486323,0.1156946438942449,0.5476865844812372,1.7286316524397596,1.7286316524397596,1.7286316524397596,0.7558976535453547,0.3723129558511176,1.3588835021814405,0.446126715715275,6.1,,,,1.164705514907837,0.6129735708236694,0.6683080792427063
11,123,5.0,uniform,0.7034509731399382,0.3218120031825652,0.5174199097151482,0.107099662698527,0.5495346520842268,1.7800839008991822,1.7800839008991822,1.7800839008991822,0.754781658732735,0.3702419110651099,1.3583020916672253,0.4478783737624056,6.1,0.0373624563217163,0.0843873918056488,-0.0271391496062278,1.1645965576171875,0.6105847954750061,0.670192539691925
12,123,5.0,uniform,0.717519934290979,0.3236705462317089,0.4685008903947009,0.0993326978511837,0.5507821061175131,1.8298100598635776,1.8298100598635776,1.8298100598635776,0.7442180688724768,0.3683020857744342,1.3400658397695384,0.446790284855397,6.1,,,,1.1589704751968384,0.608691394329071,0.6690348386764526
13,123,5.0,uniform,0.6932484980557194,0.3177699632142618,0.5325528941287171,0.1194391639092867,0.5439672881285553,1.8794897942580555,1.8794897942580555,1.8794897942580555,0.7431216320616709,0.3651588182392078,1.3489217654065797,0.4467267460437841,6.1,,,,1.1614700555801392,0.6060962677001953,0.6680957078933716
14,123,5.0,uniform,0.7182034313970497,0.3244725563634049,0.4898070297007572,0.1074361301187854,0.5483395684189051,1.9287468716612552,1.9287468716612552,1.9287468716612552,0.7471285315319961,0.3687945122151396,1.3441339653131743,0.4474941169330647,6.1,,,,1.1591836214065552,0.6072690486907959,0.6691887974739075
15,123,5.0,uniform,0.72703849575657,0.3432695736824087,0.4902503643007607,0.101141055017545,0.5518703632623656,1.9769574244166497,1.9769574244166497,1.9769574244166497,0.7404831299094654,0.360695157704395,1.357015746389414,0.4471215420935351,6.2,,,,1.1634877920150757,0.6030669212341309,0.667029082775116
16,123,5.0,uniform,0.7393930912229142,0.3549219670304495,0.5401507869854418,0.118969502755071,0.5516404913930192,2.025167977172044,2.025167977172044,2.025167977172044,0.7332081086770936,0.3597612015935531,1.3422128016771708,0.4467467928557417,6.2,0.0280421525239944,0.0059926058165729,-0.0162769667804241,1.1614285707473757,0.6004525423049927,0.6687244176864624
17,123,5.0,uniform,0.7241204087820841,0.3393260956099361,0.5195423807653456,0.1179796808317094,0.5443011226426556,2.072754644682877,2.072754644682877,2.072754644682877,0.7450272479952683,0.3624122442441736,1.3601052482575828,0.4481091892354873,6.2,,,,1.1661545038223269,0.6016644835472107,0.6694376468658447
18,123,5.0,uniform,0.7296808514183086,0.3431816587247541,0.5361080863592382,0.1197063000407522,0.5500342421943709,2.119706416059215,2.119706416059215,2.119706416059215,0.7313598154934212,0.3574177361211402,1.3433793632224138,0.4476086126404558,6.2,,,,1.1590089797973633,0.5989220142364502,0.6671813130378723
19,123,5.0,uniform,0.7384092885632317,0.3522573677902929,0.5090082610320064,0.1141736586035885,0.5487876799691631,2.166658187435553,2.166658187435553,2.166658187435553,0.7374300320335871,0.3578422070850972,1.3591023220245495,0.4472948475435832,6.1,,,,1.1629828214645386,0.5990780591964722,0.6680507659912109
20,123,5.0,uniform,0.7443866602690337,0.372757942034725,0.4959221732230159,0.1116863004293696,0.5519494838978053,2.2128333741638855,2.2128333741638855,2.2128333741638855,0.729940882155989,0.3556865168060277,1.3471953741327645,0.447267166521872,6.1,,,,1.159061074256897,0.5985719561576843,0.6692801713943481
21,123,5.0,uniform,0.7479561728827,0.3646532834308012,0.5030357509704929,0.1074582346073788,0.5468440726360222,2.258674599923878,2.258674599923878,2.258674599923878,0.7308588959764706,0.3564520252453708,1.3473321933413176,0.4470819254369194,6.2,-0.0252329986542463,-0.0001692137448117,-0.0075913933105766,1.158262014389038,0.5978381633758545,0.6693834662437439
22,123,5.0,uniform,0.748825434589202,0.3665269589134741,0.4719267545246208,0.0975963062475416,0.5358199612503891,2.3045158256838714,2.3045158256838714,2.3045158256838714,0.7337285194334505,0.3556641273233047,1.3587263387884114,0.4468432180746153,6.2,,,,1.1636508703231812,0.5960609912872314,0.6715547442436218
