embed_dim,epsilon_level,task_config,seed,round,val_ihm_auroc,val_decomp_auroc,val_pheno_macro_auroc,train_loss
64,inf,all_tasks,42,72,0.7813935455786262,0.7033342672374199,0.614798332412124,0.538531552281296
64,inf,all_tasks,42,73,0.7835791793444005,0.7074082324410722,0.6182956157550221,0.5508723065518496
64,inf,all_tasks,42,74,0.7852873292190213,0.699718450882769,0.6163613850254523,0.5396711836781418
64,inf,all_tasks,42,75,0.7870195119960459,0.7091237070786868,0.6164160035511121,0.5221943813457823
64,inf,all_tasks,42,76,0.786108982410636,0.7006416380371481,0.6160280139992507,0.5270704574752272
64,inf,all_tasks,42,77,0.7791258371838881,0.6914993294262461,0.6172897434941301,0.5159093805572443
64,inf,all_tasks,42,78,0.7865089261827135,0.7067721059690248,0.6136774059800627,0.5178735956811068
64,inf,all_tasks,42,79,0.7714688637878575,0.7100319670775844,0.6140887385645927,0.5117630090629846
64,inf,all_tasks,42,80,0.7813740471861099,0.7082665438812441,0.6189363580727443,0.5035321534725657
64,inf,all_tasks,42,81,0.7802059574390903,0.7067801436681304,0.6182593633166362,0.5065144608940995
64,inf,all_tasks,42,82,0.7828468559975695,0.7090421818449046,0.6221165457770056,0.5020645731373837
64,inf,all_tasks,42,83,0.7869333563081834,0.6969994120997225,0.6197557672318594,0.49366671265217293
32,inf,all_tasks,42,1,0.6318621871754991,0.6685861457625251,0.5203819613790907,1.111120321248707
32,inf,all_tasks,42,2,0.6526701461472536,0.6460484374712939,0.5396290693974117,1.0038468513572425
32,inf,all_tasks,42,3,0.6750742525994077,0.6599743252925722,0.5496924239203834,0.9556529501028228
32,inf,all_tasks,42,4,0.6949390335145627,0.6775803310613437,0.5499010660655053,0.9137095558015924
32,inf,all_tasks,42,5,0.7125347456820129,0.6969890779151586,0.5581396803578503,0.9002073961391783
32,inf,all_tasks,42,6,0.7579809641274923,0.6931275376164318,0.5603890336609701,0.8482693632443746
32,inf,all_tasks,42,7,0.7704241127097777,0.6824706968455475,0.5559378375660543,0.8212087332156667
32,inf,all_tasks,42,8,0.7561521962898641,0.7014815775936506,0.5593553572457367,0.801064039531507
32,inf,all_tasks,42,9,0.7631262724968372,0.7012456137127739,0.5627370178380348,0.7728607142180727
32,inf,all_tasks,42,10,0.774955901891344,0.6989697966232478,0.5681570616371876,0.7541862914436742
32,inf,all_tasks,42,11,0.7631734313996672,0.705424069004795,0.5651204306386974,0.7350303990799084
32,inf,all_tasks,42,12,0.773732491123697,0.703390531131157,0.5687691402332329,0.7211081918917204
32,inf,all_tasks,42,13,0.7754220495077789,0.7022434366445592,0.5715067670090472,0.7097198973622239
32,inf,all_tasks,42,14,0.7642526447528919,0.6986103966489685,0.5716514271304698,0.6883269903952616
32,inf,all_tasks,42,15,0.7748869773410542,0.7055365967922691,0.5725842662148298,0.6913615151455528
32,inf,all_tasks,42,16,0.778920877336973,0.6967525399129172,0.5748263947319292,0.6790079422164381
32,inf,all_tasks,42,17,0.7757149788465114,0.699728785067333,0.5771406539409116,0.6682589618783248
32,inf,all_tasks,42,18,0.7740916243067868,0.6916784552920211,0.5770176756363609,0.6593090619957238
32,inf,all_tasks,42,19,0.7803410858337375,0.6960612977898624,0.5831961991280072,0.6538755663654261
32,inf,all_tasks,42,20,0.7671030376681738,0.6980316823133876,0.582789940859094,0.644239249982332
32,inf,all_tasks,42,21,0.7823589427336746,0.6983325219084713,0.5883187712323774,0.6457293033599854
32,inf,all_tasks,42,22,0.7741859421124468,0.6884312248534843,0.5902142499841928,0.6449647462158873
32,inf,all_tasks,42,23,0.7802104919489776,0.6948585135308925,0.5905226290222624,0.6343560333837542
32,inf,all_tasks,42,24,0.7875028907500534,0.6940231669453069,0.5915425179886427,0.6285543075779028
32,inf,all_tasks,42,25,0.7850243276455463,0.6883657750179125,0.5943992420604667,0.625302721533859
32,inf,all_tasks,42,26,0.7858477946411162,0.682521219525638,0.5943841193750111,0.6327783664067587
32,inf,all_tasks,42,27,0.7845527386172466,0.6887280455990153,0.5917038959788639,0.6260877779701299
32,inf,all_tasks,42,28,0.7884905070035505,0.6983417078503058,0.5960047504524065,0.6202799306626905
32,inf,all_tasks,42,29,0.7800272977495227,0.6941701420146609,0.5955692267216004,0.6305883735941168
32,inf,all_tasks,42,30,0.7781500106560982,0.6948820525068435,0.59830830741928,0.6161374507243174
32,inf,all_tasks,42,31,0.7884877862976181,0.7015671216769856,0.6033167185233556,0.6157039142491525
32,inf,all_tasks,42,32,0.7899447243244714,0.6990260605169848,0.5990881736274803,0.6160011035308504
32,inf,all_tasks,42,33,0.7853090948664814,0.6869712342231449,0.6031103620017297,0.6228605022555903
32,inf,all_tasks,42,34,0.7860137577029986,0.6882842497841304,0.6002056268047703,0.6074292989153611
32,inf,all_tasks,42,35,0.7835877949131869,0.6889375998971173,0.6043090921172134,0.6165248369961455
32,inf,all_tasks,42,36,0.7922496157002871,0.6941368429755103,0.6035195665861187,0.6201902162610439
32,inf,all_tasks,42,37,0.7881694637035157,0.6943021899285333,0.6044639016271475,0.6077131435536501
32,inf,all_tasks,42,38,0.7729199069518573,0.6887435468758611,0.6006739917918822,0.6094383461433545
32,inf,all_tasks,42,39,0.7860382440563912,0.6909435799452518,0.6059875127089118,0.6145186314457342
32,inf,all_tasks,42,40,0.7866331717536311,0.6911628943065532,0.6059046223231336,0.6108876393552412
32,inf,all_tasks,42,41,0.7850197931356591,0.6848487075379839,0.608449402400164,0.6137205383233857
32,inf,all_tasks,42,42,0.7811718080451273,0.6927543587294006,0.6081809833924792,0.6070774124379743
32,inf,all_tasks,42,43,0.7847404673265889,0.6941942551119766,0.6090414263571584,0.6046571266232875
32,inf,all_tasks,42,44,0.786665820224821,0.6929581718138561,0.6081983188749113,0.6083100161008668
32,inf,all_tasks,42,45,0.7908185243797925,0.6906909665447998,0.6075408613528411,0.6053395166731718
32,inf,all_tasks,42,46,0.7900014056980651,0.6980902426925832,0.61038610226343,0.5973924220654002
32,inf,all_tasks,42,47,0.7910207635207749,0.6899044202752108,0.6085796595651554,0.5974437761725041
32,inf,all_tasks,42,48,0.7898871360489002,0.6897275908948945,0.6078761505314817,0.5945133274061638
32,inf,all_tasks,42,49,0.7887417188513179,0.6941827726846834,0.6113846665170387,0.5919803699903321
32,inf,all_tasks,42,50,0.7823698255574046,0.6923134335213389,0.6123567307173073,0.590004996772398
32,inf,all_tasks,42,51,0.7904040701760748,0.6935650180963054,0.6113487028723789,0.5886344695300386
32,inf,all_tasks,42,52,0.7817295527612899,0.6950014697506934,0.6122189434179223,0.5942894758885366
32,inf,all_tasks,42,53,0.7903405870376501,0.6875045929709174,0.6118588617030274,0.5959487374414477
32,inf,all_tasks,42,54,0.7828740630568946,0.6983795998603738,0.6122346830950867,0.5913592744291875
32,inf,all_tasks,42,55,0.7803256685001201,0.6993722556998769,0.6151712174541086,0.5980076172895599
32,inf,all_tasks,42,56,0.7858496084450712,0.7015958277452187,0.6156977571796832,0.5817623378937704
32,inf,all_tasks,42,57,0.786406446259256,0.69783992577759,0.6130024593902019,0.5972685557708406
32,inf,all_tasks,42,58,0.7835188703628968,0.7060257481949624,0.6125341409424379,0.5936552061323535
32,inf,all_tasks,42,59,0.7864400016324236,0.6980890944498539,0.6134551437056753,0.5857377810436383
32,inf,all_tasks,42,60,0.788134094526393,0.7038027502709853,0.6153029941810033,0.5783709559524268
32,inf,all_tasks,42,61,0.7889348889725254,0.7010825632452096,0.6195970374882485,0.5821629041119626
32,inf,all_tasks,42,62,0.7947490375502764,0.6994991365214676,0.6175877857900204,0.5739557366622122
32,inf,all_tasks,42,63,0.7917054745137873,0.6941735867428488,0.6167956257557,0.5680245291768459
32,inf,all_tasks,42,64,0.7868118314431986,0.6892866656868328,0.6170394837829789,0.5678070762701202
32,inf,all_tasks,42,65,0.7864835329273436,0.7040289540886627,0.6153024765189238,0.5789720802976374
32,inf,all_tasks,42,66,0.7912629063487673,0.7010917491870441,0.6175208521690358,0.5667038052751306
32,inf,all_tasks,42,67,0.7912919272120472,0.6957363450974628,0.6190572265334062,0.5589820162246102
32,inf,all_tasks,42,68,0.7920292385197547,0.7002225294409435,0.6190770802818331,0.5656309823195139
32,inf,all_tasks,42,69,0.7877268955384957,0.7120425400966361,0.6159306180232474,0.5651879362892687
32,inf,all_tasks,42,70,0.7848193677986315,0.7115935771894693,0.6133161389362984,0.5693152316829615
32,inf,all_tasks,42,71,0.7909835805396974,0.7140002939501388,0.6176520821622127,0.5561751880143818
32,inf,all_tasks,42,72,0.7803274823040751,0.7005578163179071,0.6125058446796322,0.5568479487770482
32,inf,all_tasks,42,73,0.7800082528079952,0.7102064999724421,0.615860926163037,0.5557115726303636
32,inf,all_tasks,42,74,0.7796083090359178,0.7021492807407542,0.61680035548457,0.5462654980651119
32,inf,all_tasks,42,75,0.7866041508903511,0.688047711781889,0.6177342988140065,0.5508727154187989
32,inf,all_tasks,42,76,0.7816565471521011,0.7106336462677518,0.6187710904060723,0.540863599693566
32,inf,all_tasks,42,77,0.7853353950238289,0.7149165916481416,0.6155506574117778,0.5510026838695794
32,inf,all_tasks,42,78,0.7795702191528628,0.7066480957542577,0.6175114148691991,0.5404614225814217
32,inf,all_tasks,42,79,0.7785046093293007,0.7105704929176387,0.6177521507620236,0.5374477056034824
32,inf,all_tasks,42,80,0.7820564909241785,0.7218714978596755,0.616647677735678,0.5292063517528668
32,inf,all_tasks,42,81,0.7812606844389223,0.7124972442174496,0.6176580498323563,0.5220066392630861
32,inf,all_tasks,42,82,0.7770481247534359,0.6995485109588286,0.6164216165128584,0.514635737005033
32,inf,all_tasks,42,83,0.779624633271513,0.7125822141794198,0.6167382990331568,0.5164244933086529
32,inf,all_tasks,42,84,0.7860210129188187,0.7087367492789035,0.6159590411941417,0.519476581560938
32,inf,all_tasks,42,85,0.7875119597698282,0.7132906799434146,0.6179965799864102,0.5052656949612132
32,inf,all_tasks,42,86,0.7723385827842798,0.7144285884881778,0.6190093223975737,0.5130378326825928
128,inf,all_tasks,123,1,0.672198466428756,0.5059473232165494,0.5466907721686731,1.095415475075705
128,inf,all_tasks,123,2,0.6936566741183778,0.6409025876798148,0.5531868260099941,1.017390367231871
128,inf,all_tasks,123,3,0.7155202669919422,0.4584405026547372,0.5550265149998809,0.9820229473866915
128,inf,all_tasks,123,4,0.7082768408976516,0.5906020925575499,0.5676064246213604,0.9407573750144557
128,inf,all_tasks,123,5,0.740606082591563,0.5134378846613143,0.5747748970359208,0.9154491717355293
128,inf,all_tasks,123,6,0.7514381198108203,0.6722984145064392,0.5776337841610925,0.885655328892825
128,inf,all_tasks,123,7,0.7556942107912266,0.5823582838823465,0.5819526896686458,0.8347541282051488
128,inf,all_tasks,123,8,0.7669116813509212,0.6630866372104132,0.578783494282022,0.800288598788412
128,inf,all_tasks,123,9,0.7616607189011976,0.6875706169278536,0.5860551816001783,0.7776534003123903
128,inf,all_tasks,123,10,0.7835433567162893,0.6850324263746762,0.5871315647830861,0.7496537754410192
128,inf,all_tasks,123,11,0.7911794713668372,0.6980638331098088,0.5876346945024562,0.7361557943779126
128,inf,all_tasks,123,12,0.7427527195723049,0.688542604398229,0.581707190163485,0.7225684408555951
128,inf,all_tasks,123,13,0.7932744149348618,0.6949388905219451,0.5955564308309963,0.7066641460385239
128,inf,all_tasks,123,14,0.7815128031886676,0.6782382741452482,0.5955616405181386,0.6994274258613586
128,inf,all_tasks,123,15,0.7955044868975336,0.6913156105895538,0.5979593327858906,0.6758357045943277
128,inf,all_tasks,123,16,0.7820569443751673,0.685450960849516,0.6001855160148651,0.667705752347645
128,inf,all_tasks,123,17,0.7968784433934458,0.6927704341276111,0.6001596895332677,0.6622587996616698
128,inf,all_tasks,123,18,0.7864073531612336,0.6972118370046481,0.5996820833110853,0.6520715842121526
128,inf,all_tasks,123,19,0.7914787490194124,0.6937912219139829,0.5977039849117285,0.6484514480097252
128,inf,all_tasks,123,20,0.789405117647859,0.7022870698682736,0.6012994436191836,0.643829205579925
128,inf,all_tasks,123,21,0.7749422983616816,0.7034892800058791,0.6022205366839755,0.6476204186155085
128,inf,all_tasks,123,22,0.7929724165763543,0.6942861145303229,0.6014143573720785,0.6345743746088263
128,inf,all_tasks,123,23,0.7804045689721626,0.7014580386176994,0.6007283695951472,0.6288927202684838
128,inf,all_tasks,123,24,0.7923285161723295,0.6834845951755434,0.6047199522602189,0.6321249849963606
128,inf,all_tasks,123,25,0.7871301540373009,0.6876090830592861,0.6032921310754579,0.6305814380185646
128,inf,all_tasks,123,26,0.7875219356915808,0.6901294758501589,0.6044934953115778,0.6303837466658208
128,inf,all_tasks,123,27,0.7889802340714004,0.6944399790560526,0.6014882127526221,0.6211213960982206
128,inf,all_tasks,123,28,0.79019911032916,0.7012743197810072,0.6051670080119329,0.6212181239797357
128,inf,all_tasks,123,29,0.792235105268647,0.7015234884532712,0.6095740610581809,0.6197924661008936
128,inf,all_tasks,123,30,0.777098911264176,0.6939852749352391,0.6035545723986748,0.6105802184657046
128,inf,all_tasks,123,31,0.7909346078329123,0.6925017453289485,0.6049536940444344,0.6177911183290314
128,inf,all_tasks,123,32,0.7774099786424584,0.7095692252576656,0.6061986103914219,0.6128225635018265
128,inf,all_tasks,123,33,0.7938475769846416,0.7009539600595249,0.6071425473745439,0.6104405135439154
